SKU,Product,Manufacturer,Category,Material,Width,Sell ex VAT,Sell inc VAT,Colour,Slug,Image URL
RU73950FLE,Peyton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,10,peyton-10,product-images/runner/fleetwood-fox/peyton/peyton-10.jpg
RU73950FLE,Peyton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,11,peyton-11,product-images/runner/fleetwood-fox/peyton/peyton-11.jpg
RU73950FLE,Peyton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,12,peyton-12,product-images/runner/fleetwood-fox/peyton/peyton-12.jpg
RU19973FLE,Ribbon,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,9,ribbon-9,product-images/runner/fleetwood-fox/ribbon/ribbon-9.jpg
RU19973FLE,Ribbon,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,10,ribbon-10,product-images/runner/fleetwood-fox/ribbon/ribbon-10.jpg
RU19973FLE,Ribbon,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,14,ribbon-14,product-images/runner/fleetwood-fox/ribbon/ribbon-14.jpg
RU13644FLE,Roserton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,1,roserton-1,product-images/runner/fleetwood-fox/roserton/roserton-1.jpg
RU13644FLE,Roserton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,2,roserton-2,product-images/runner/fleetwood-fox/roserton/roserton-2.jpg
RU13644FLE,Roserton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,3,roserton-3,product-images/runner/fleetwood-fox/roserton/roserton-3.jpg
RU13644FLE,Roserton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,4,roserton-4,product-images/runner/fleetwood-fox/roserton/roserton-4.jpg
RU13644FLE,Roserton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,5,roserton-5,product-images/runner/fleetwood-fox/roserton/roserton-5.jpg
RU85516FLE,Rostella,Fleetwood Fox,Runner,100% New Zealand Wool,700,145.83,174.996,1,rostella-1,product-images/runner/fleetwood-fox/rostella/rostella-1.jpg
RU85516FLE,Rostella,Fleetwood Fox,Runner,100% New Zealand Wool,700,145.83,174.996,2,rostella-2,product-images/runner/fleetwood-fox/rostella/rostella-2.jpg
RU85516FLE,Rostella,Fleetwood Fox,Runner,100% New Zealand Wool,700,145.83,174.996,3,rostella-3,product-images/runner/fleetwood-fox/rostella/rostella-3.jpg
RU85516FLE,Rostella,Fleetwood Fox,Runner,100% New Zealand Wool,700,145.83,174.996,4,rostella-4,product-images/runner/fleetwood-fox/rostella/rostella-4.jpg
RU85516FLE,Rostella,Fleetwood Fox,Runner,100% New Zealand Wool,700,145.83,174.996,5,rostella-5,product-images/runner/fleetwood-fox/rostella/rostella-5.jpg
RU85516FLE,Rostella,Fleetwood Fox,Runner,100% New Zealand Wool,700,145.83,174.996,6,rostella-6,product-images/runner/fleetwood-fox/rostella/rostella-6.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,1,runswick-1,product-images/runner/fleetwood-fox/runswick/runswick-1.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,2,runswick-2,product-images/runner/fleetwood-fox/runswick/runswick-2.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,3,runswick-3,product-images/runner/fleetwood-fox/runswick/runswick-3.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,4,runswick-4,product-images/runner/fleetwood-fox/runswick/runswick-4.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,6,runswick-6,product-images/runner/fleetwood-fox/runswick/runswick-6.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,7,runswick-7,product-images/runner/fleetwood-fox/runswick/runswick-7.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,12,runswick-12,product-images/runner/fleetwood-fox/runswick/runswick-12.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,14,runswick-14,product-images/runner/fleetwood-fox/runswick/runswick-14.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,15,runswick-15,product-images/runner/fleetwood-fox/runswick/runswick-15.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,16,runswick-16,product-images/runner/fleetwood-fox/runswick/runswick-16.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,18,runswick-18,product-images/runner/fleetwood-fox/runswick/runswick-18.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,19,runswick-19,product-images/runner/fleetwood-fox/runswick/runswick-19.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,20,runswick-20,product-images/runner/fleetwood-fox/runswick/runswick-20.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,22,runswick-22,product-images/runner/fleetwood-fox/runswick/runswick-22.jpg
RU76875FLE,Runswick,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,24,runswick-24,product-images/runner/fleetwood-fox/runswick/runswick-24.jpg
RU69135FLE,Sackville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,1,sackville-1,product-images/runner/fleetwood-fox/sackville/sackville-1.jpg
RU69135FLE,Sackville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,2,sackville-2,product-images/runner/fleetwood-fox/sackville/sackville-2.jpg
RU69135FLE,Sackville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,3,sackville-3,product-images/runner/fleetwood-fox/sackville/sackville-3.jpg
RU69135FLE,Sackville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,7,sackville-7,product-images/runner/fleetwood-fox/sackville/sackville-7.jpg
RU82878FLE,Scroll,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,6AC,scroll-6ac,product-images/runner/fleetwood-fox/scroll/scroll-6ac.jpg
RU82878FLE,Scroll,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,8AC,scroll-8ac,product-images/runner/fleetwood-fox/scroll/scroll-8ac.jpg
RU23884FLE,Serrano,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,1,serrano-1,product-images/runner/fleetwood-fox/serrano/serrano-1.jpg
RU23884FLE,Serrano,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,2,serrano-2,product-images/runner/fleetwood-fox/serrano/serrano-2.jpg
RU23884FLE,Serrano,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,3,serrano-3,product-images/runner/fleetwood-fox/serrano/serrano-3.jpg
RU23884FLE,Serrano,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,8,serrano-8,product-images/runner/fleetwood-fox/serrano/serrano-8.jpg
RU39067FLE,Sherringham,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,1,sherringham-1,product-images/runner/fleetwood-fox/sherringham/sherringham-1.jpg
RU39067FLE,Sherringham,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,2,sherringham-2,product-images/runner/fleetwood-fox/sherringham/sherringham-2.jpg
RU39067FLE,Sherringham,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,3,sherringham-3,product-images/runner/fleetwood-fox/sherringham/sherringham-3.jpg
RU39067FLE,Sherringham,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,4,sherringham-4,product-images/runner/fleetwood-fox/sherringham/sherringham-4.jpg
RU39067FLE,Sherringham,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,6,sherringham-6,product-images/runner/fleetwood-fox/sherringham/sherringham-6.jpg
RU39067FLE,Sherringham,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,7,sherringham-7,product-images/runner/fleetwood-fox/sherringham/sherringham-7.jpg
RU39067FLE,Sherringham,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,8,sherringham-8,product-images/runner/fleetwood-fox/sherringham/sherringham-8.jpg
RU39067FLE,Sherringham,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,9,sherringham-9,product-images/runner/fleetwood-fox/sherringham/sherringham-9.jpg
RU39067FLE,Sherringham,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,10,sherringham-10,product-images/runner/fleetwood-fox/sherringham/sherringham-10.jpg
RU92690FLE,Skipwith,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,1,skipwith-1,product-images/runner/fleetwood-fox/skipwith/skipwith-1.jpg
RU92690FLE,Skipwith,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,2,skipwith-2,product-images/runner/fleetwood-fox/skipwith/skipwith-2.jpg
RU92690FLE,Skipwith,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,3,skipwith-3,product-images/runner/fleetwood-fox/skipwith/skipwith-3.jpg
RU92690FLE,Skipwith,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,4,skipwith-4,product-images/runner/fleetwood-fox/skipwith/skipwith-4.jpg
RU92690FLE,Skipwith,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,5,skipwith-5,product-images/runner/fleetwood-fox/skipwith/skipwith-5.jpg
RU32501FLE,Tamar,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,1,tamar-1,product-images/runner/fleetwood-fox/tamar/tamar-1.jpg
RU32501FLE,Tamar,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,3,tamar-3,product-images/runner/fleetwood-fox/tamar/tamar-3.jpg
RU32501FLE,Tamar,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,5,tamar-5,product-images/runner/fleetwood-fox/tamar/tamar-5.jpg
RU32501FLE,Tamar,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,6,tamar-6,product-images/runner/fleetwood-fox/tamar/tamar-6.jpg
RU32501FLE,Tamar,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,7,tamar-7,product-images/runner/fleetwood-fox/tamar/tamar-7.jpg
RU32501FLE,Tamar,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,8,tamar-8,product-images/runner/fleetwood-fox/tamar/tamar-8.jpg
RU83858FLE,Tarleton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,1,tarleton-1,product-images/runner/fleetwood-fox/tarleton/tarleton-1.jpg
RU83858FLE,Tarleton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,5,tarleton-5,product-images/runner/fleetwood-fox/tarleton/tarleton-5.jpg
RU83858FLE,Tarleton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,6,tarleton-6,product-images/runner/fleetwood-fox/tarleton/tarleton-6.jpg
RU83858FLE,Tarleton,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,7,tarleton-7,product-images/runner/fleetwood-fox/tarleton/tarleton-7.jpg
RU26690FLE,Twig,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,2,twig-2,product-images/runner/fleetwood-fox/twig/twig-2.jpg
RU26690FLE,Twig,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,3,twig-3,product-images/runner/fleetwood-fox/twig/twig-3.jpg
RU26690FLE,Twig,Fleetwood Fox,Runner,100% New Zealand Wool,700,155.0,186.0,4,twig-4,product-images/runner/fleetwood-fox/twig/twig-4.jpg
RU42487FLE,Vanston,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,2,vanston-2,product-images/runner/fleetwood-fox/vanston/vanston-2.jpg
RU42487FLE,Vanston,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,3,vanston-3,product-images/runner/fleetwood-fox/vanston/vanston-3.jpg
RU42487FLE,Vanston,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,4,vanston-4,product-images/runner/fleetwood-fox/vanston/vanston-4.jpg
RU42487FLE,Vanston,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,6,vanston-6,product-images/runner/fleetwood-fox/vanston/vanston-6.jpg
RU75892FLE,Villiers,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,1,villiers-1,product-images/runner/fleetwood-fox/villiers/villiers-1.jpg
RU75892FLE,Villiers,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,2,villiers-2,product-images/runner/fleetwood-fox/villiers/villiers-2.jpg
RU75892FLE,Villiers,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,4,villiers-4,product-images/runner/fleetwood-fox/villiers/villiers-4.jpg
RU75892FLE,Villiers,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,7,villiers-7,product-images/runner/fleetwood-fox/villiers/villiers-7.jpg
RU33626FLE,Whitby,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,2,whitby-2,product-images/runner/fleetwood-fox/whitby/whitby-2.jpg
RU33626FLE,Whitby,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,4,whitby-4,product-images/runner/fleetwood-fox/whitby/whitby-4.jpg
RU33626FLE,Whitby,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,5,whitby-5,product-images/runner/fleetwood-fox/whitby/whitby-5.jpg
RU35163FLE,Winchcombe,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,1,winchcombe-1,product-images/runner/fleetwood-fox/winchcombe/winchcombe-1.jpg
RU35163FLE,Winchcombe,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,2,winchcombe-2,product-images/runner/fleetwood-fox/winchcombe/winchcombe-2.jpg
RU35163FLE,Winchcombe,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,3,winchcombe-3,product-images/runner/fleetwood-fox/winchcombe/winchcombe-3.jpg
RU35163FLE,Winchcombe,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,4,winchcombe-4,product-images/runner/fleetwood-fox/winchcombe/winchcombe-4.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,1,woodville-1,product-images/runner/fleetwood-fox/woodville/woodville-1.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,2,woodville-2,product-images/runner/fleetwood-fox/woodville/woodville-2.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,3,woodville-3,product-images/runner/fleetwood-fox/woodville/woodville-3.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,4,woodville-4,product-images/runner/fleetwood-fox/woodville/woodville-4.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,6,woodville-6,product-images/runner/fleetwood-fox/woodville/woodville-6.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,9,woodville-9,product-images/runner/fleetwood-fox/woodville/woodville-9.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,10,woodville-10,product-images/runner/fleetwood-fox/woodville/woodville-10.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,11,woodville-11,product-images/runner/fleetwood-fox/woodville/woodville-11.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,12,woodville-12,product-images/runner/fleetwood-fox/woodville/woodville-12.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,14,woodville-14,product-images/runner/fleetwood-fox/woodville/woodville-14.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,15,woodville-15,product-images/runner/fleetwood-fox/woodville/woodville-15.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,16,woodville-16,product-images/runner/fleetwood-fox/woodville/woodville-16.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,19,woodville-19,product-images/runner/fleetwood-fox/woodville/woodville-19.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,20,woodville-20,product-images/runner/fleetwood-fox/woodville/woodville-20.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,21,woodville-21,product-images/runner/fleetwood-fox/woodville/woodville-21.jpg
RU71591FLE,Woodville,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,25,woodville-25,product-images/runner/fleetwood-fox/woodville/woodville-25.jpg
RU84953FLE,Zennor,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,1,zennor-1,product-images/runner/fleetwood-fox/zennor/zennor-1.jpg
RU84953FLE,Zennor,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,2,zennor-2,product-images/runner/fleetwood-fox/zennor/zennor-2.jpg
RU84953FLE,Zennor,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,3,zennor-3,product-images/runner/fleetwood-fox/zennor/zennor-3.jpg
RU84953FLE,Zennor,Fleetwood Fox,Runner,100% New Zealand Wool,700,138.33,165.996,4,zennor-4,product-images/runner/fleetwood-fox/zennor/zennor-4.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Arabesque,moroccan-runner-arabesque,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-arabesque.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Fez,moroccan-runner-fez,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-fez.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Maroc Light,moroccan-runner-maroc-light,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-maroc-light.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Marrakech,moroccan-runner-marrakech,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-marrakech.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Medina,moroccan-runner-medina,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-medina.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Meknes,moroccan-runner-meknes,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-meknes.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Moorish Spaces,moroccan-runner-moorish-spaces,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-moorish-spaces.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Riad Hide,moroccan-runner-riad-hide,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-riad-hide.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Rooftop Sundown,moroccan-runner-rooftop-sundown,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-rooftop-sundown.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Rose Water,moroccan-runner-rose-water,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-rose-water.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Souk Puzzle,moroccan-runner-souk-puzzle,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-souk-puzzle.jpg
RU22993KER,Moroccan Runner,Kersaint Cobb,Runner,100% Sisal,690,138.33,69.0,Tetouan,moroccan-runner-tetouan,product-images/runner/kersaint-cobb/moroccan-runner/moroccan-runner-tetouan.jpg
