SKU,Product,Manufacturer,Category,Width,Length,Thickness,Sell ex VAT,Sell inc VAT,Colour,Slug,Image URL
RE40555AMT,Spacia Parquet (229mm x 76mm),Amtico,Vinyl,76,229,2.5,38.325,45.99,Pale Ash,spacia-parquet-229mm-x-76mm-pale-ash,product-images/vinyl/amtico/spacia-parquet-229mm-x-76mm/spacia-parquet-229mm-x-76mm-pale-ash.jpg
RE40555AMT,Spacia Parquet (229mm x 76mm),Amtico,Vinyl,76,229,2.5,38.325,45.99,Traditional Oak,spacia-parquet-229mm-x-76mm-traditional-oak,product-images/vinyl/amtico/spacia-parquet-229mm-x-76mm/spacia-parquet-229mm-x-76mm-traditional-oak.jpg
RE40555AMT,Spacia Parquet (229mm x 76mm),Amtico,Vinyl,76,229,2.5,38.325,45.99,Honey Oak,spacia-parquet-229mm-x-76mm-honey-oak,product-images/vinyl/amtico/spacia-parquet-229mm-x-76mm/spacia-parquet-229mm-x-76mm-honey-oak.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Mulled Oak,spacia-parquet-457mm-x-102mm-mulled-oak,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-mulled-oak.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Muted Oak,spacia-parquet-457mm-x-102mm-muted-oak,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-muted-oak.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Powdered Oak,spacia-parquet-457mm-x-102mm-powdered-oak,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-powdered-oak.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Iced Oak,spacia-parquet-457mm-x-102mm-iced-oak,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-iced-oak.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Blackened Spa Wood,spacia-parquet-457mm-x-102mm-blackened-spa-wood,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-blackened-spa-wood.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Coastal Pine,spacia-parquet-457mm-x-102mm-coastal-pine,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-coastal-pine.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Noble Oak,spacia-parquet-457mm-x-102mm-noble-oak,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-noble-oak.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Nordic Oak,spacia-parquet-457mm-x-102mm-nordic-oak,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-nordic-oak.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,White Ash,spacia-parquet-457mm-x-102mm-white-ash,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-white-ash.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Sun Bleached Oak,spacia-parquet-457mm-x-102mm-sun-bleached-oak,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-sun-bleached-oak.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Featured Oak,spacia-parquet-457mm-x-102mm-featured-oak,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-featured-oak.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Royal Oak,spacia-parquet-457mm-x-102mm-royal-oak,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-royal-oak.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Black Walnut,spacia-parquet-457mm-x-102mm-black-walnut,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-black-walnut.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Pale Ash,spacia-parquet-457mm-x-102mm-pale-ash,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-pale-ash.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Traditional Oak,spacia-parquet-457mm-x-102mm-traditional-oak,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-traditional-oak.jpg
RE81384AMT,Spacia Parquet (457mm x 102mm),Amtico,Vinyl,102,457,2.5,38.325,45.99,Honey Oak,spacia-parquet-457mm-x-102mm-honey-oak,product-images/vinyl/amtico/spacia-parquet-457mm-x-102mm/spacia-parquet-457mm-x-102mm-honey-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Black Walnut,spacia-boardwalk-1220mm-x-185mm-black-walnut,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-black-walnut.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Blackened Spa Wood,spacia-boardwalk-1220mm-x-185mm-blackened-spa-wood,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-blackened-spa-wood.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Bleached Elm,spacia-boardwalk-1220mm-x-185mm-bleached-elm,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-bleached-elm.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Canopy Oak,spacia-boardwalk-1220mm-x-185mm-canopy-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-canopy-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Carriage Oak,spacia-boardwalk-1220mm-x-185mm-carriage-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-carriage-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Coastal Pine,spacia-boardwalk-1220mm-x-185mm-coastal-pine,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-coastal-pine.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Credenza Oak,spacia-boardwalk-1220mm-x-185mm-credenza-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-credenza-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Drift Pine,spacia-boardwalk-1220mm-x-185mm-drift-pine,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-drift-pine.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Dry Cedar,spacia-boardwalk-1220mm-x-185mm-dry-cedar,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-dry-cedar.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Dusky Walnut,spacia-boardwalk-1220mm-x-185mm-dusky-walnut,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-dusky-walnut.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Eden Oak,spacia-boardwalk-1220mm-x-185mm-eden-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-eden-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Estuary Pine,spacia-boardwalk-1220mm-x-185mm-estuary-pine,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-estuary-pine.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Exotic Walnut,spacia-boardwalk-1220mm-x-185mm-exotic-walnut,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-exotic-walnut.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Featured Oak,spacia-boardwalk-1220mm-x-185mm-featured-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-featured-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Forge Oak,spacia-boardwalk-1220mm-x-185mm-forge-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-forge-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Granary Oak,spacia-boardwalk-1220mm-x-185mm-granary-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-granary-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Hampton Oak,spacia-boardwalk-1220mm-x-185mm-hampton-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-hampton-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Haven Oak,spacia-boardwalk-1220mm-x-185mm-haven-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-haven-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Honey Oak,spacia-boardwalk-1220mm-x-185mm-honey-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-honey-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Iced Oak,spacia-boardwalk-1220mm-x-185mm-iced-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-iced-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Limed Wood Natural,spacia-boardwalk-1220mm-x-185mm-limed-wood-natural,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-limed-wood-natural.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Malthouse Oak,spacia-boardwalk-1220mm-x-185mm-malthouse-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-malthouse-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Mulled Oak,spacia-boardwalk-1220mm-x-185mm-mulled-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-mulled-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Muted Oak,spacia-boardwalk-1220mm-x-185mm-muted-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-muted-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,New England Oak,spacia-boardwalk-1220mm-x-185mm-new-england-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-new-england-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Noble Oak,spacia-boardwalk-1220mm-x-185mm-noble-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-noble-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Nordic Oak,spacia-boardwalk-1220mm-x-185mm-nordic-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-nordic-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Pale Ash,spacia-boardwalk-1220mm-x-185mm-pale-ash,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-pale-ash.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Powdered Oak,spacia-boardwalk-1220mm-x-185mm-powdered-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-powdered-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Royal Oak,spacia-boardwalk-1220mm-x-185mm-royal-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-royal-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Rustic Barn Wood,spacia-boardwalk-1220mm-x-185mm-rustic-barn-wood,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-rustic-barn-wood.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Sash Oak,spacia-boardwalk-1220mm-x-185mm-sash-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-sash-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Scorched Timber,spacia-boardwalk-1220mm-x-185mm-scorched-timber,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-scorched-timber.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Sherwood Oak,spacia-boardwalk-1220mm-x-185mm-sherwood-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-sherwood-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Smoked Timber,spacia-boardwalk-1220mm-x-185mm-smoked-timber,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-smoked-timber.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Smoothbark Hickory,spacia-boardwalk-1220mm-x-185mm-smoothbark-hickory,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-smoothbark-hickory.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Sun Bleached Oak,spacia-boardwalk-1220mm-x-185mm-sun-bleached-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-sun-bleached-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Traditional Oak,spacia-boardwalk-1220mm-x-185mm-traditional-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-traditional-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Urban Salvaged Timber,spacia-boardwalk-1220mm-x-185mm-urban-salvaged-timber,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-urban-salvaged-timber.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Warm Maple,spacia-boardwalk-1220mm-x-185mm-warm-maple,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-warm-maple.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Washed Salvaged Timber,spacia-boardwalk-1220mm-x-185mm-washed-salvaged-timber,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-washed-salvaged-timber.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Weathered Oak,spacia-boardwalk-1220mm-x-185mm-weathered-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-weathered-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,White Ash,spacia-boardwalk-1220mm-x-185mm-white-ash,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-white-ash.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,White Maple,spacia-boardwalk-1220mm-x-185mm-white-maple,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-white-maple.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,White Oak,spacia-boardwalk-1220mm-x-185mm-white-oak,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-white-oak.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Worn Ash,spacia-boardwalk-1220mm-x-185mm-worn-ash,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-worn-ash.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Mirus Cotton,spacia-boardwalk-1220mm-x-185mm-mirus-cotton,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-mirus-cotton.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Mirus Feather,spacia-boardwalk-1220mm-x-185mm-mirus-feather,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-mirus-feather.jpg
RE81575AMT,Spacia Boardwalk (1220mm x 185mm),Amtico,Vinyl,185,1220,2.5,38.325,45.99,Mirus Hemp,spacia-boardwalk-1220mm-x-185mm-mirus-hemp,product-images/vinyl/amtico/spacia-boardwalk-1220mm-x-185mm/spacia-boardwalk-1220mm-x-185mm-mirus-hemp.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Black Walnut,spacia-boardwalk-915mm-x-102mm-black-walnut,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-black-walnut.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Blackened Spa Wood,spacia-boardwalk-915mm-x-102mm-blackened-spa-wood,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-blackened-spa-wood.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Bleached Elm,spacia-boardwalk-915mm-x-102mm-bleached-elm,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-bleached-elm.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Canopy Oak,spacia-boardwalk-915mm-x-102mm-canopy-oak,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-canopy-oak.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Coastal Pine,spacia-boardwalk-915mm-x-102mm-coastal-pine,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-coastal-pine.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Credenza Oak,spacia-boardwalk-915mm-x-102mm-credenza-oak,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-credenza-oak.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Drift Pine,spacia-boardwalk-915mm-x-102mm-drift-pine,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-drift-pine.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Dry Cedar,spacia-boardwalk-915mm-x-102mm-dry-cedar,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-dry-cedar.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Dusky Walnut,spacia-boardwalk-915mm-x-102mm-dusky-walnut,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-dusky-walnut.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Eden Oak,spacia-boardwalk-915mm-x-102mm-eden-oak,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-eden-oak.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Estuary Pine,spacia-boardwalk-915mm-x-102mm-estuary-pine,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-estuary-pine.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Exotic Walnut,spacia-boardwalk-915mm-x-102mm-exotic-walnut,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-exotic-walnut.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Featured Oak,spacia-boardwalk-915mm-x-102mm-featured-oak,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-featured-oak.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Hampton Oak,spacia-boardwalk-915mm-x-102mm-hampton-oak,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-hampton-oak.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Haven Oak,spacia-boardwalk-915mm-x-102mm-haven-oak,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-haven-oak.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Honey Oak,spacia-boardwalk-915mm-x-102mm-honey-oak,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-honey-oak.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Limed Wood Natural,spacia-boardwalk-915mm-x-102mm-limed-wood-natural,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-limed-wood-natural.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,New England Oak,spacia-boardwalk-915mm-x-102mm-new-england-oak,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-new-england-oak.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Noble Oak,spacia-boardwalk-915mm-x-102mm-noble-oak,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-noble-oak.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Nordic Oak,spacia-boardwalk-915mm-x-102mm-nordic-oak,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-nordic-oak.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Pale Ash,spacia-boardwalk-915mm-x-102mm-pale-ash,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-pale-ash.jpg
RE75503AMT,Spacia Boardwalk (915mm x 102mm),Amtico,Vinyl,102,915,2.5,38.325,45.99,Royal Oak,spacia-boardwalk-915mm-x-102mm-royal-oak,product-images/vinyl/amtico/spacia-boardwalk-915mm-x-102mm/spacia-boardwalk-915mm-x-102mm-royal-oak.jpg
