SKU,Product,Manufacturer,Category,Material,Widths,Sell ex VAT,Sell inc VAT,Colour,Slug,Image URL
CA94781HAM,Copenhagen,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,118-07,copenhagen-118-07,product-images/carpet/hammer-carpets/copenhagen/copenhagen-118-07.jpg
CA94781HAM,Copenhagen,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,118-08,copenhagen-118-08,product-images/carpet/hammer-carpets/copenhagen/copenhagen-118-08.jpg
CA37431HAM,Jacs,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,129-02,jacs-129-02,product-images/carpet/hammer-carpets/jacs/jacs-129-02.jpg
CA37431HAM,Jacs,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,129-12,jacs-129-12,product-images/carpet/hammer-carpets/jacs/jacs-129-12.jpg
CA37431HAM,Jacs,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,129-22,jacs-129-22,product-images/carpet/hammer-carpets/jacs/jacs-129-22.jpg
CA37431HAM,Jacs,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,129-24,jacs-129-24,product-images/carpet/hammer-carpets/jacs/jacs-129-24.jpg
CA37431HAM,Jacs,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,129-25,jacs-129-25,product-images/carpet/hammer-carpets/jacs/jacs-129-25.jpg
CA37431HAM,Jacs,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,129-26,jacs-129-26,product-images/carpet/hammer-carpets/jacs/jacs-129-26.jpg
CA37431HAM,Jacs,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,129-27,jacs-129-27,product-images/carpet/hammer-carpets/jacs/jacs-129-27.jpg
CA37431HAM,Jacs,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,129-28,jacs-129-28,product-images/carpet/hammer-carpets/jacs/jacs-129-28.jpg
CA37431HAM,Jacs,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,129-29,jacs-129-29,product-images/carpet/hammer-carpets/jacs/jacs-129-29.jpg
CA37431HAM,Jacs,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,129-30,jacs-129-30,product-images/carpet/hammer-carpets/jacs/jacs-129-30.jpg
CA33580HAM,Memphis,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.83333333333333,73.0,115-01,memphis-115-01,product-images/carpet/hammer-carpets/memphis/memphis-115-01.jpg
CA33580HAM,Memphis,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.83333333333333,73.0,115-02,memphis-115-02,product-images/carpet/hammer-carpets/memphis/memphis-115-02.jpg
CA33580HAM,Memphis,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.83333333333333,73.0,115-03,memphis-115-03,product-images/carpet/hammer-carpets/memphis/memphis-115-03.jpg
CA33580HAM,Memphis,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.83333333333333,73.0,115-04,memphis-115-04,product-images/carpet/hammer-carpets/memphis/memphis-115-04.jpg
CA33580HAM,Memphis,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.83333333333333,73.0,115-05,memphis-115-05,product-images/carpet/hammer-carpets/memphis/memphis-115-05.jpg
CA33580HAM,Memphis,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.83333333333333,73.0,115-06,memphis-115-06,product-images/carpet/hammer-carpets/memphis/memphis-115-06.jpg
CA33580HAM,Memphis,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.83333333333333,73.0,115-07,memphis-115-07,product-images/carpet/hammer-carpets/memphis/memphis-115-07.jpg
CA33580HAM,Memphis,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.83333333333333,73.0,115-08,memphis-115-08,product-images/carpet/hammer-carpets/memphis/memphis-115-08.jpg
CA33580HAM,Memphis,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.83333333333333,73.0,115-09,memphis-115-09,product-images/carpet/hammer-carpets/memphis/memphis-115-09.jpg
CA88132HAM,Natural Lines,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,126-02,natural-lines-126-02,product-images/carpet/hammer-carpets/natural-lines/natural-lines-126-02.jpg
CA88132HAM,Natural Lines,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,126-03,natural-lines-126-03,product-images/carpet/hammer-carpets/natural-lines/natural-lines-126-03.jpg
CA88132HAM,Natural Lines,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,126-04,natural-lines-126-04,product-images/carpet/hammer-carpets/natural-lines/natural-lines-126-04.jpg
CA88132HAM,Natural Lines,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,126-07,natural-lines-126-07,product-images/carpet/hammer-carpets/natural-lines/natural-lines-126-07.jpg
CA88132HAM,Natural Lines,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,126-08,natural-lines-126-08,product-images/carpet/hammer-carpets/natural-lines/natural-lines-126-08.jpg
CA88132HAM,Natural Lines,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,126-17,natural-lines-126-17,product-images/carpet/hammer-carpets/natural-lines/natural-lines-126-17.jpg
CA19162HAM,Sloane Square,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,238-01,sloane-square-238-01,product-images/carpet/hammer-carpets/sloane-square/sloane-square-238-01.jpg
CA19162HAM,Sloane Square,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,238-03,sloane-square-238-03,product-images/carpet/hammer-carpets/sloane-square/sloane-square-238-03.jpg
CA19162HAM,Sloane Square,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,238-04,sloane-square-238-04,product-images/carpet/hammer-carpets/sloane-square/sloane-square-238-04.jpg
CA19162HAM,Sloane Square,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,238-05,sloane-square-238-05,product-images/carpet/hammer-carpets/sloane-square/sloane-square-238-05.jpg
CA19162HAM,Sloane Square,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,238-06,sloane-square-238-06,product-images/carpet/hammer-carpets/sloane-square/sloane-square-238-06.jpg
CA19162HAM,Sloane Square,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,238-07,sloane-square-238-07,product-images/carpet/hammer-carpets/sloane-square/sloane-square-238-07.jpg
CA19162HAM,Sloane Square,Hammer Carpets,Carpet,100% Pure NZ Wool,5,60.0,72.0,238-08,sloane-square-238-08,product-images/carpet/hammer-carpets/sloane-square/sloane-square-238-08.jpg
CA64098HAM,Stockholm,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,128-01,stockholm-128-01,product-images/carpet/hammer-carpets/stockholm/stockholm-128-01.jpg
CA64098HAM,Stockholm,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,128-03,stockholm-128-03,product-images/carpet/hammer-carpets/stockholm/stockholm-128-03.jpg
CA64098HAM,Stockholm,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,128-04,stockholm-128-04,product-images/carpet/hammer-carpets/stockholm/stockholm-128-04.jpg
CA64098HAM,Stockholm,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,128-06,stockholm-128-06,product-images/carpet/hammer-carpets/stockholm/stockholm-128-06.jpg
CA64098HAM,Stockholm,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,128-07,stockholm-128-07,product-images/carpet/hammer-carpets/stockholm/stockholm-128-07.jpg
CA64098HAM,Stockholm,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,128-09,stockholm-128-09,product-images/carpet/hammer-carpets/stockholm/stockholm-128-09.jpg
CA64098HAM,Stockholm,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,128-11,stockholm-128-11,product-images/carpet/hammer-carpets/stockholm/stockholm-128-11.jpg
CA64098HAM,Stockholm,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,128-12,stockholm-128-12,product-images/carpet/hammer-carpets/stockholm/stockholm-128-12.jpg
CA64098HAM,Stockholm,Hammer Carpets,Carpet,100% Pure NZ Wool,5,58.33333333333333,70.0,128-13,stockholm-128-13,product-images/carpet/hammer-carpets/stockholm/stockholm-128-13.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-01,supreme-boucle-249-01,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-01.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-02,supreme-boucle-249-02,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-02.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-04,supreme-boucle-249-04,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-04.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-11,supreme-boucle-249-11,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-11.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-12,supreme-boucle-249-12,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-12.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-13,supreme-boucle-249-13,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-13.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-17,supreme-boucle-249-17,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-17.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-28,supreme-boucle-249-28,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-28.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-29,supreme-boucle-249-29,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-29.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-30,supreme-boucle-249-30,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-30.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-31,supreme-boucle-249-31,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-31.jpg
CA53281HAM,Supreme Boucle,Hammer Carpets,Carpet,100% Pure NZ Wool,5,54.16666666666667,65.0,249-32,supreme-boucle-249-32,product-images/carpet/hammer-carpets/supreme-boucle/supreme-boucle-249-32.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Ash,deco-plains-ash,product-images/carpet/hugh-mackay/deco-plains/deco-plains-ash.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Biscuit,deco-plains-biscuit,product-images/carpet/hugh-mackay/deco-plains/deco-plains-biscuit.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Black,deco-plains-black,product-images/carpet/hugh-mackay/deco-plains/deco-plains-black.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Camel,deco-plains-camel,product-images/carpet/hugh-mackay/deco-plains/deco-plains-camel.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Dove Grey,deco-plains-dove-grey,product-images/carpet/hugh-mackay/deco-plains/deco-plains-dove-grey.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Elm,deco-plains-elm,product-images/carpet/hugh-mackay/deco-plains/deco-plains-elm.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Grape,deco-plains-grape,product-images/carpet/hugh-mackay/deco-plains/deco-plains-grape.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Harvest Beige,deco-plains-harvest-beige,product-images/carpet/hugh-mackay/deco-plains/deco-plains-harvest-beige.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Italian Stone,deco-plains-italian-stone,product-images/carpet/hugh-mackay/deco-plains/deco-plains-italian-stone.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Maple,deco-plains-maple,product-images/carpet/hugh-mackay/deco-plains/deco-plains-maple.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Miami Grey,deco-plains-miami-grey,product-images/carpet/hugh-mackay/deco-plains/deco-plains-miami-grey.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Pale Mauve,deco-plains-pale-mauve,product-images/carpet/hugh-mackay/deco-plains/deco-plains-pale-mauve.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Sand,deco-plains-sand,product-images/carpet/hugh-mackay/deco-plains/deco-plains-sand.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Sandstone,deco-plains-sandstone,product-images/carpet/hugh-mackay/deco-plains/deco-plains-sandstone.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Seasalt,deco-plains-seasalt,product-images/carpet/hugh-mackay/deco-plains/deco-plains-seasalt.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Seaspray,deco-plains-seaspray,product-images/carpet/hugh-mackay/deco-plains/deco-plains-seaspray.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Shale,deco-plains-shale,product-images/carpet/hugh-mackay/deco-plains/deco-plains-shale.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Siesta,deco-plains-siesta,product-images/carpet/hugh-mackay/deco-plains/deco-plains-siesta.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Sky,deco-plains-sky,product-images/carpet/hugh-mackay/deco-plains/deco-plains-sky.jpg
CA93575HUG,Deco Plains,Hugh Mackay,Carpet,100% Wool,4 | 5,35.0,42.0,Snow White,deco-plains-snow-white,product-images/carpet/hugh-mackay/deco-plains/deco-plains-snow-white.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Balham Stripe,deco-stripe-balham-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-balham-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Chelsea Stripe,deco-stripe-chelsea-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-chelsea-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Earth Stripe,deco-stripe-earth-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-earth-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Greenwich Stripe,deco-stripe-greenwich-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-greenwich-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Hampstead Stripe,deco-stripe-hampstead-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-hampstead-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Kensington Stripe,deco-stripe-kensington-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-kensington-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Kingston Stripe,deco-stripe-kingston-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-kingston-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Marylebone Stripe,deco-stripe-marylebone-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-marylebone-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Mayfair Stripe,deco-stripe-mayfair-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-mayfair-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Notting Hill Stripe,deco-stripe-notting-hill-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-notting-hill-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Richmond Stripe,deco-stripe-richmond-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-richmond-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Sophia Stripe,deco-stripe-sophia-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-sophia-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Westminster Stripe,deco-stripe-westminster-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-westminster-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Wimbledon Stripe,deco-stripe-wimbledon-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-wimbledon-stripe.jpg
CA61089HUG,Deco Stripe,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Woodland Stripe,deco-stripe-woodland-stripe,product-images/carpet/hugh-mackay/deco-stripe/deco-stripe-woodland-stripe.jpg
CA13717HUG,Deco Two-Tone,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Belgravia Stripe,deco-two-tone-belgravia-stripe,product-images/carpet/hugh-mackay/deco-two-tone/deco-two-tone-belgravia-stripe.jpg
CA13717HUG,Deco Two-Tone,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Bermondsey Stripe,deco-two-tone-bermondsey-stripe,product-images/carpet/hugh-mackay/deco-two-tone/deco-two-tone-bermondsey-stripe.jpg
CA13717HUG,Deco Two-Tone,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Compass Stripe,deco-two-tone-compass-stripe,product-images/carpet/hugh-mackay/deco-two-tone/deco-two-tone-compass-stripe.jpg
CA13717HUG,Deco Two-Tone,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Knightsbridge Stripe,deco-two-tone-knightsbridge-stripe,product-images/carpet/hugh-mackay/deco-two-tone/deco-two-tone-knightsbridge-stripe.jpg
CA13717HUG,Deco Two-Tone,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Magpie Stripe,deco-two-tone-magpie-stripe,product-images/carpet/hugh-mackay/deco-two-tone/deco-two-tone-magpie-stripe.jpg
CA13717HUG,Deco Two-Tone,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Natural Stripe,deco-two-tone-natural-stripe,product-images/carpet/hugh-mackay/deco-two-tone/deco-two-tone-natural-stripe.jpg
CA13717HUG,Deco Two-Tone,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Nivo Stripe,deco-two-tone-nivo-stripe,product-images/carpet/hugh-mackay/deco-two-tone/deco-two-tone-nivo-stripe.jpg
CA13717HUG,Deco Two-Tone,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Pimlico Stripe,deco-two-tone-pimlico-stripe,product-images/carpet/hugh-mackay/deco-two-tone/deco-two-tone-pimlico-stripe.jpg
CA13717HUG,Deco Two-Tone,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Riverside Stripe,deco-two-tone-riverside-stripe,product-images/carpet/hugh-mackay/deco-two-tone/deco-two-tone-riverside-stripe.jpg
CA13717HUG,Deco Two-Tone,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Seastorm Stripe,deco-two-tone-seastorm-stripe,product-images/carpet/hugh-mackay/deco-two-tone/deco-two-tone-seastorm-stripe.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Balham,deco-zig-zag-balham,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-balham.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Chelsea,deco-zig-zag-chelsea,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-chelsea.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Earth,deco-zig-zag-earth,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-earth.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Greenwich,deco-zig-zag-greenwich,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-greenwich.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Hampstead,deco-zig-zag-hampstead,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-hampstead.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Kensington,deco-zig-zag-kensington,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-kensington.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Kingston,deco-zig-zag-kingston,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-kingston.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Marylebone,deco-zig-zag-marylebone,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-marylebone.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Mayfair,deco-zig-zag-mayfair,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-mayfair.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Notting Hill,deco-zig-zag-notting-hill,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-notting-hill.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Richmond,deco-zig-zag-richmond,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-richmond.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Sophia,deco-zig-zag-sophia,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-sophia.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Westminster,deco-zig-zag-westminster,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-westminster.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Wimbledon,deco-zig-zag-wimbledon,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-wimbledon.jpg
CA46917HUG,Deco Zig Zag,Hugh Mackay,Carpet,100% Wool,1 | 4 | 5,35.0,42.0,Woodland,deco-zig-zag-woodland,product-images/carpet/hugh-mackay/deco-zig-zag/deco-zig-zag-woodland.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Barley Beige,dunelm-loop-barley-beige,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-barley-beige.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Beige Shadow,dunelm-loop-beige-shadow,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-beige-shadow.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Cashmere Grey,dunelm-loop-cashmere-grey,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-cashmere-grey.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Dimmed Charcoal,dunelm-loop-dimmed-charcoal,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-dimmed-charcoal.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Grey Dusk,dunelm-loop-grey-dusk,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-grey-dusk.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Linen Cupboard,dunelm-loop-linen-cupboard,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-linen-cupboard.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Marble White,dunelm-loop-marble-white,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-marble-white.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Mushroom Grey,dunelm-loop-mushroom-grey,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-mushroom-grey.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Muted Taupe,dunelm-loop-muted-taupe,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-muted-taupe.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Parsons Stone,dunelm-loop-parsons-stone,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-parsons-stone.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Silver Cross,dunelm-loop-silver-cross,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-silver-cross.jpg
CA46252HUG,Dunelm Loop,Hugh Mackay,Carpet,100% Wool,4 | 5,39.166666666666664,47.0,Vicarage Gate,dunelm-loop-vicarage-gate,product-images/carpet/hugh-mackay/dunelm-loop/dunelm-loop-vicarage-gate.jpg
