SKU,Product,Manufacturer,Supplier,Category,Type,Material,Widths,Colours,Cost ex VAT,Sell ex VAT,Sell inc VAT,Twickenham,Richmond,Show on Website?,Discontinued?
CA78036THE,Pebble,The Woven Edge,The Woven Edge,Carpet,Carpet,100% Wool,4,"Grey, Ivory, Silver",60.22,102.5,123.0,Yes,Yes,Yes,
CA98894THE,Thread,The Woven Edge,The Woven Edge,Carpet,Carpet,100% Wool (Gabbe Dyed),4,"Graphite, Ivory, Silver",57.92,98.33333333333334,118.0,Yes,Yes,Yes,
CA70872ULS,Habitus Croft,Ulster Carpets,Ulster Carpets,Carpet,Carpet,100% Wool,"1, 2, 3, 4, 5","Surf, Soya, Wren, Rye, Etching, Reef, Mere, Hearth, Furrow, Gable",28.5,45.83333333333333,55.0,,,,
CA29498ULS,Habitus Rustik,Ulster Carpets,Ulster Carpets,Carpet,Carpet,100% Wool,"1, 2, 3, 4, 5","Air, River",28.5,45.83333333333333,55.0,,,,
CA77393ULS,Habitus Strond,Ulster Carpets,Ulster Carpets,Carpet,Carpet,100% Wool,"1, 2, 3, 4, 5","Shoal, Shore, Sail, Creek, Pier, Bay, Ebb, Brook",28.5,45.83333333333333,55.0,,,,
CA58978ULS,Open Spaces Dubai,Ulster Carpets,Ulster Carpets,Carpet,Carpet,100% Wool,"1, 2, 3, 4, 5","Alpine, Blonde, Dapple, Demerara, Echo, Glaze, Lemongrass, Limewash, Malt, Pearl, Polar, Snowdrop, Tor",28.5,45.83333333333333,55.0,,Yes,Yes,
CA90320ULS,Open Spaces Laneve Auckland,Ulster Carpets,Ulster Carpets,Carpet,Carpet,100% NZ Laneve Wool,"1, 2, 3, 4, 5","Calico, Coast, Glint, Ermine, Hammock, Driftwood, Sidewalk, Grayling, Concrete, Paraffin, Mortar, Anvil",28.5,45.83333333333333,55.0,,Yes,,
CA40713ULS,Open Spaces Laneve Napier,Ulster Carpets,Ulster Carpets,Carpet,Carpet,100% NZ Laneve Wool,"1, 2, 3, 4, 5","Basalt, Riptide, Crest, Mata, Silica, Cape, Marl, Burlap",28.5,45.83333333333333,55.0,,,,
CA79235ULS,Open Spaces Laneve Queenstown,Ulster Carpets,Ulster Carpets,Carpet,Carpet,100% NZ Laneve Wool,"1, 2, 3, 4, 5","Crystal Beige, Bunting, Nova, Jute, Awning, Quill, Swedish Grey, Delft, Baltic, Urban, Cadet, Ink, Gull, Whale, Furnace Black",28.5,45.83333333333333,55.0,,Yes,,
CA78224ULS,Open Spaces Laneve Raglan,Ulster Carpets,Ulster Carpets,Carpet,Carpet,100% NZ Laneve Wool,"1, 2, 3, 4, 5","Basalt, Riptide, Crest, Mata, Silica, Cape, Marl, Burlap",28.5,45.83333333333333,55.0,,,,
CA37188ULS,Open Spaces Laneve Wellington Stripe,Ulster Carpets,Ulster Carpets,Carpet,Carpet,100% NZ Laneve Wool,"1, 2, 3, 4, 5","Carbon, Linnet, Quay, Reed",28.5,45.83333333333333,55.0,,Yes,,
CA86737UNN,Alberta,Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,100% PP,5,"Calgary AB001, Edson AB002, Magrath AB003, Marlboro AB004, Nampa AB005, Hanna AB006, Lamont AB007, Bassano AB008",26.5,45.0,54.0,,Yes,,
CA61166UNN,Copenhagen Chevron,Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,100% PP,4,"Boras CH002, Drammen CH008, Halmstad CH009, Kalmar CH005, Kosta CH001, Laxa CH003, Lund CH006, Osby CH007, Vara CH004",33.5,53.33333333333333,64.0,,,,
CA62914UNN,Copenhagen Moss Stitch,Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,100% PP,4,"Bonn CH010, Coburg CH015, Cologne CH016, Duren CH014, Einbeck CH019, Essen CH018, Hanover CH013, Kassel CH011, Marburg CH012, Stuttgart CH020, Thale CH017",29.5,49.16666666666667,59.0,,Yes,,
CA25727UNN,Long Island,Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,100% PP,4,"Bay LI8007, Bear LI8008, Bellport LI8009, Eastport LI8004, Long Beach LI8005, Melville LI8003",20.5,39.166666666666664,47.0,,Yes,Yes,
CA74799UNN,Montreal,Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,100% PP,4,"Bromont MT005, Dorval MT006, Mirabel MT004, Roxton Falls MT001, Scotstown MT003, Sutton MT002",23.0,40.83333333333333,49.0,,Yes,,
CA46116UNN,New England,Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,100% PP,4,"Tight Boucle Weave Hampton NE6011, Tight Boucle Weave Stamford NE6003, Tight Boucle Weave Brunswick NE6005, Tight Boucle Weave Nantucket NE6004, Tight Boucle Weave Portland NE6024, Tight Boucle Weave Bridgeport NE6026, Herringbone Weave Sugar Hill NE6020, Herringbone Weave Woodstock NE6022, Herringbone Weave Bar Harbor NE6019, Herringbone Weave Cape Cod NE6021, Herringbone Weave Westville NE6027, Herringbone Weave Stockbridge NE6028, Tiger Weave Castine NE6016, Tiger Weave Burlington NE6013, Tiger Weave Little Compton NE6018, Tiger Weave Grafton NE6017, Tiger Weave Montawk NE6014, Stripes Jackson NE6061, Stripes Alexandria NE6062, Stripes Amarillo NE6072, Stripes Georgetown NE6064, Stripes Cooperstown NE6066, Stripes Charleston NE6067",19.5,37.5,45.0,Yes,Yes,Yes,
CA67612UNN,New York,Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,100% PP,4,"Broadway NY9003, Coney NY9013, Delaware NY9014, Forge NY9017, Hudson NY9012, Lexington NY9005, Madison NY9002, Seeley NY9016, Silver Mine NY9015, Wall Street NY9004",21.5,40.83333333333333,49.0,Yes,Yes,Yes,
CA95385UNN,"New York (Arthur, Central, Columbus & Rucker)",Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,100% PP,"4, 5","Arthur NY9007, Central NY9001, Columbus NY9009, Rucker NY9011",22.5,40.83333333333333,49.0,,,,
CA85857UNN,Precision,Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,Woven Vinyl,2,"Mustard PR7019, Zurich PR7013, Basel PR7012, Manhattan PR7011, Soho PR7010, Brooklyn PR7009, Bronx PR7008, Strata PR7007",44.5,66.66666666666667,80.0,,Yes,,
CA79197UNN,Vermont,Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,100% PP,4,"Addison VM002, Barton VM007, Brandon VM004, Duxbury VM011, Franklin VM010, Grand Isle VM008, Hartland VM005, Huntington VM001, Jericho VM012, Montpelier VM003, Rockingham VM006, Warren VM009",22.0,40.0,48.0,,Yes,,
CA60288UNN,Woven Vinyl Metallic,Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,Woven Vinyl,2,"Black Pearl UF2001, Fossil UF2006, Oyster UF2003, Jet UF1011, Birch UF2005, Midnight UF2004, Graphite UF1013, Mercury UF1014, Bronze UF1015",34.0,57.5,69.0,,Yes,,
CA44219UNN,Woven Vinyl Natural,Unnatural Flooring,Unnatural Flooring,Carpet,Faux Sisal,Woven Vinyl,2,"Savannah UF1003, Sahara UF1001, Dakar UF1002, Pecan UF1022, Seed UF1021, Atacama UF1017, Mocha UF1019 Truffle UF1023, Nevada UF1018, Sinai UF1016, Portobello UF1025, Charcoal UF1006, Granite UF1005, Marble UF1012, Sea Slate UF1009, Juniper UF1026, Sorrel UF1024, Moss UF1007, Chestnut UF1027",32.0,54.16666666666667,65.0,,Yes,,
CA98574VIC,Aura,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% PP,"4, 5","Bath Time, Blackcurrant Squash, Bubbles, Goldilocks, Ice Pop, Ice Skating, Marshmallow, Mother Goose, Picnic, Puddle Duck, Sand Dune, Sports Day, Summer Splash, Teddy, Temper Tantrum, Twinkle",13.5,26.666666666666664,32.0,,,,
CA94285VIC,Burford Twist Elite,Victoria Carpets,Victoria Carpets,Carpet,Carpet,80% Wool,"4, 5","Barns, Chapman, Cheatle, Millstone, Orchard, Shilton, Signet, Sweep, Tanner, Whitney, Windrush",15.29,30.833333333333336,37.0,,,,
CA44022VIC,Burford Twist Super,Victoria Carpets,Victoria Carpets,Carpet,Carpet,80% Wool,"4, 5","Barns, Chapman, Cheatle, Millstone, Orchard, Shilton, Signet, Sweep, Tanner, Whitney, Windrush",13.29,26.666666666666664,32.0,,,,
CA78926VIC,Freedom,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% PP,"4, 5","Ashwood, Canvas, Doeskin, Dove, Ember, Flint, Fog, Gunmetal, Lace, Metal, Mineral, Mink, Morel, Nutmeg, Oyster, Seal, Shadow, Skyline, Smoke, Soot, Stonewall, Storm, Tissue, Willow",10.22,20.833333333333336,25.0,,,,
CA16294VIC,Freedom Xtra,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% PP,"4, 5","Ashwood, Canvas, Doeskin, Dove, Ember, Flint, Fog, Gunmetal, Lace, Metal, Mineral, Mink, Morel, Nutmeg, Oyster, Seal, Shadow, Skyline, Smoke, Soot, Stonewall, Storm, Tissue, Willow",12.44,25.0,30.0,,,,
CA65822VIC,Habberley Classic,Victoria Carpets,Victoria Carpets,Carpet,Carpet,"70% Wool, 30% TENCEL","4, 5","Desert Fox, Harvest Crop, Maple Spring, Moonshadow, Natural Jute, Nordic Stream, Oak Ridge, Pebble Stone, Rainy Day, Silver Bell, Simply Bracken, Vintage Green",32.99,55.83333333333333,67.0,Yes,Yes,,
CA60637VIC,Habberley Herringbone,Victoria Carpets,Victoria Carpets,Carpet,Carpet,"70% Wool, 30% TENCEL","4, 5","Desert Fox, Harvest Crop, Maple Spring, Moonshadow, Natural Jute, Nordic Stream, Oak Ridge, Pebble Stone, Rainy Day, Silver Bell, Simply Bracken, Vintage Green",32.99,55.83333333333333,67.0,Yes,Yes,,
CA80648VIC,Habberley Ridge,Victoria Carpets,Victoria Carpets,Carpet,Carpet,"70% Wool, 30% TENCEL","4, 5","Desert Fox, Harvest Crop, Maple Spring, Moonshadow, Natural Jute, Nordic Stream, Oak Ridge, Pebble Stone, Rainy Day, Silver Bell, Simply Bracken, Vintage Green",32.99,55.83333333333333,67.0,Yes,Yes,,
CA77453VIC,Heartland,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% PP,"4, 5","Bayton, Broadheath, Burcot, Claines, Finstall, Fladbury, Frankley, Hallow, Inkberrow, Kempsey, Norchard, Pedmore, Pinvin, Rubery, Stanklyn, Tenbury",13.99,28.333333333333336,34.0,,,,
CA14806VIC,Heartland Heathers,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% PP,"4, 5","Campfire, Chromium, Gallant, Misty Moor, Oyster, Sahara, Shadow, Shingle, Slate Grey, Squirrel, Wire Wool, Wrought Iron",14.88,30.0,36.0,,,,
CA42491VIC,Heartland Ultra,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% PP,"4, 5","Bayton, Broadheath, Burcot, Claines, Finstall, Fladbury, Frankley, Hallow, Inkberrow, Kempsey, Norchard, Pedmore, Pinvin, Rubery, Stanklyn, Tenbury",17.66,35.0,42.0,,,,
CA35088VIC,Luxuria Velvet,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% Nylon 6.6,"4, 5","Cavalier, Enchanted, Fonteyn, Love In The Mist, Matinee, Misty, Moss, Odette, Pavalova, Prima, Principle, Sugar Plum Fairy, Tutu",46.23,69.16666666666667,83.0,,,,
CA30920VIC,Pioneer,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% PP,"4, 5","Blazing, Brave, Empower, Endeavour, Esteem, Honour, Pride, Rewarding, Scout, Trusting",11.74,23.333333333333336,28.0,,,,
CA61753VIC,Pure & Simple (Plain),Victoria Carpets,Victoria Carpets,Carpet,Carpet,80% Wool,"4, 5","Crook, Dales, Flock, Graze, Hearth, Pasture, Shear, Stile",29.99,50.83333333333333,61.0,,,,
CA74791VIC,Royal Velvet,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% Wool,"4, 5","Beaumont, Birchington, Chantry, Dagmar, Dedworth, Ellison, Helena, Hemwood, Illingworth, Kenneally, Kenton, Longbourn, Nascot, Redford, Sinclair, Springfield, Stovell, Upcroft, Victor, Westmead",32.59,55.0,66.0,,,,
CA67302VIC,Sisal Weave Classic,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% Wool,"4, 5","Barley, Buckwheat, Flaxen, Hemp, Oatmeal, Raffia, Rattan, Wild Ginger",23.99,43.33333333333333,52.0,,Yes,Yes,
CA44039VIC,Sisal Weave Style,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% Wool,"4, 5","Barley, Buckwheat, Flaxen, Hemp, Oatmeal, Raffia, Rattan, Wild Ginger",23.99,43.33333333333333,52.0,,Yes,Yes,
CA74688VIC,Strathmore Berber,Victoria Carpets,Victoria Carpets,Carpet,Carpet,80% Wool,"4, 5","Autumn, Bracken, Bright Skies, Drystone, Fairy Pool, Mineral, Misty Sky, Natural Alba, Rolling Heather, Shadow Grey, Standing Stone, Water Pebble",19.99,40.0,48.0,,,,
CA53193VIC,Tudor Co-ordinates,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% Wool,"4, 5","Antique Lace, Cadet, Chestnut, Chickpea, Classic Stone, Cornflower, Drizzle, Fennel, Fired Terracotta, Granola, Horizon, Landscape, Linen, Mink, Mirage, Mustard Seed, Pebble, Pewter, Rice Paper, Savanna, Seal, Sweet Pea, Tivoli, Violet",19.44,39.166666666666664,47.0,,,,
CA11612VIC,Tudor Twist Classic,Victoria Carpets,Victoria Carpets,Carpet,Carpet,80% Wool,"4, 5","Antique Lace, Cadet, Calico, Caramel, Carbon, Chestnut, Chickpea, Classic Stone, Cornflower, Denim, Desert Sand, Drizzle, English Rose, Fawn, Fennel, Fired Terracotta, Golden Haze, Granola, Heron, Linen, Mink, Mustard Seed, Nickel, Pebble, Pewter, Platinum, Pumice, Rice Paper, Seal, Silver, Stone Wash, Sweet Pea, Taupe, Tawny, Tivoli, Violet",17.77,35.833333333333336,43.0,,,,
CA49973VIC,Tudor Twist Regal,Victoria Carpets,Victoria Carpets,Carpet,Carpet,80% Wool,"4, 5","Antique Lace, Cadet, Calico, Caramel, Carbon, Chestnut, Chickpea, Classic Stone, Cornflower, Denim, Desert Sand, Drizzle, English Rose, Fawn, Fennel, Fired Terracotta, Golden Haze, Granola, Heron, Linen, Mink, Mustard Seed, Nickel, Pebble, Pewter, Platinum, Pumice, Rice Paper, Seal, Silver, Stone Wash, Sweet Pea, Taupe, Tawny, Tivoli, Violet",20.22,36.666666666666664,44.0,,,,
CA62863VIC,Ultimate Expressions,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% PP,"4, 5","Antique Rose, Ash, Biscotti, Cashew, Classic Silver, Coconut, Concrete, Earl Grey, Frost, Harbour, Linen, Mist, Pearl, Pewter, Putty, Sage, Sea Green, Smudge, Stormy Sky, Taupe",18.77,37.5,45.0,,,,
CA95033VIC,Ultimate Impressions,Victoria Carpets,Victoria Carpets,Carpet,Carpet,100% PP,"4, 5","Abundant, Baronial, Classy, Elegance, Fortune, Frill, Grandeur, Highlife, Liberty, Majesty, Merit, Noble, Paradise, Plush, Precious, Privilege, Refined, Revelry, Silken, Stately",18.77,37.5,45.0,,,,
CA35335WES,Barrington Loop,Westex,Westex,Carpet,Carpet,100% Wool,"1, 3.66, 4, 4.57, 5","Cobble, Corn, Diamond Dove, Flint Grey, Frappe, Furrow, Hardwick, Sandcastle, Sea Fret, Soya, Stucco, Thatch",104.616,137.5,165.0,,,,
CA92539WES,Bouclé Natural Loop,Westex,Westex,Carpet,Carpet,100% Wool,"1, 3.66, 4, 4.57, 5","Chrome, Cobble, Coffee And Cream, Cord, Corn, Flax, Furrow, Hardwick, Honeycomb, Maple, Nordic, Pewter, Rum And Raisin, Rustic, Sandcastle, Shingle, Soya, Stucco, Tallow, Thatch",35.028,54.16666666666667,65.0,Yes,,,
CA84034WES,Briar Natural Loop,Westex,Westex,Carpet,Carpet,100% Wool,"1, 3.66, 4, 4.57, 5","Chrome, Cobble, Coffee And Cream, Cord, Corn, Flax, Furrow, Hardwick, Honeycomb, Maple, Nordic, Pewter, Rum And Raisin, Rustic, Sandcastle, Shingle, Soya, Stucco, Tallow, Thatch",35.028,54.16666666666667,65.0,Yes,,,
CA66334WES,Cable Natural Loop,Westex,Westex,Carpet,Carpet,100% Wool,"1, 3.66, 4, 4.57, 5","Chrome, Cobble, Coffee And Cream, Cord, Corn, Flax, Furrow, Hardwick, Honeycomb, Maple, Nordic, Pewter, Rum And Raisin, Rustic, Sandcastle, Shingle, Soya, Stucco, Tallow, Thatch",35.028,54.16666666666667,65.0,Yes,,,
CA61534WES,Pure Luxury Wool - Troika,Westex,Westex,Carpet,Carpet,100% Wool,"1, 3.66, 4, 4.57, 5","Ermine, Ivory, Latte, Magnolia, Manor Grey, Maple, Marshmallow, Mushroom, Oakland, Onyx, Platinum, Storm",80.757,108.33333333333334,130.0,,,,
CA44832WES,Pure Luxury Wool - Tundra,Westex,Westex,Carpet,Carpet,100% Wool,"1, 3.66, 4, 4.57, 5","Ermine, Ivory, Latte, Magnolia, Manor Grey, Maple, Marshmallow, Mushroom, Oakland, Onyx, Platinum, Storm",59.904,82.5,99.0,,,,
CA15599WES,Silken Velvet - Chic,Westex,Westex,Carpet,Carpet,100% Polyamide 6.6,"1, 3.66, 4, 4.57, 5","Alloy, Alpaca, Ammolite, Aniseed, Blonde, Calcite, Camel, Cashmere, Charm, Ecru, Frost, Glacier, Graphite, Hurricane, Liquorice, Mica, Moonstone, Pumice, Smoulder, Stormy Sky, Tabby Grey, Turtle Dove, Urban, Warm Stone",52.47,74.16666666666667,89.0,Yes,,,
CA80542WES,Silken Velvet - Debonair,Westex,Westex,Carpet,Carpet,100% Polyamide 6.6,"1, 3.66, 4, 4.57, 5","Alloy, Alpaca, Ammolite, Aniseed, Blonde, Calcite, Camel, Cashmere, Charm, Ecru, Frost, Glacier, Graphite, Hurricane, Liquorice, Mica, Moonstone, Pumice, Smoulder, Stormy Sky, Tabby Grey, Turtle Dove, Urban, Warm Stone",63.315,87.5,105.0,Yes,,,Yes
CA93443WES,Silken Velvet - Vogue,Westex,Westex,Carpet,Carpet,100% Polyamide 6.6,"1, 3.66, 4, 4.57, 5","Alloy, Alpaca, Ammolite, Aniseed, Blonde, Calcite, Camel, Cashmere, Charm, Ecru, Frost, Glacier, Graphite, Hurricane, Liquorice, Mica, Moonstone, Pumice, Smoulder, Stormy Sky, Tabby Grey, Turtle Dove, Urban, Warm Stone",37.35,57.5,69.0,Yes,,,Yes
CA14183WES,Ultima Twist - Crest,Westex,Westex,Carpet,Carpet,"80% Wool, 20% Nylon","1, 3.66, 4, 4.57, 5","Alabaster, Almond, Aloe, Amazon, Angelica, Anthracite, Antique Gold, Aquamarine, Ash, Aston Pink, Aubergine, Autumn Dawn, Azure, Bark, Bayleaf, Biscuit, Black, Bluebird, Bonsai, Bottle Green, Bracken, Brandysnap, Broom, Buff, Burnt Oak, Burnt Orange, Celeriac, Chalk, Chestnut, Chicory, Cinnamon, Claret, Classic Red, Clover, Cobalt, Cocoa, Cookie Mix, Cornsilk, Cream, Croft Green, Dark Slate, Dijon, Dogwood, Dove Grey, Driftwood, Duck Egg, Eau De Nil, Ebony, Eucalyptus, Fennel Blue, Fleece, Fossil, Gentian, Grain, Granite, Gull, Gypsum, Hebe, Hessian, Highland Heather, Honey, Hopsack, Ink, Jasper, Kalahari, Kingfisher, Koi, Laurel, Limestone, Maize, Malachite, Malt, Mercury, Metropolitan, Mistletoe, Mocha, Mortar, Nectar, Nightfall, Nutmeg, Oasis Green, Oatmeal, Ochre, Olive Green, Opal, Pampas, Paper Rose, Parchment, Pavestone, Peacock, Peat, Pink Silk, Porridge, Quartz, Sage, Sand, Scotchmist, Sea Foam, Seaspray, Sepia, Shadow, Sherbet, Silver Fox, Slate Blue, Sorbet, Spearmint, Spice, Springbok, Squirrel, Stone, Thistle, Tofu, Tuscan Harvest, Verglas, Veronica, Walnut, White Mint, Willow, Wisp, Zinc",43.182,63.33333333333333,76.0,Yes,Yes,,Yes
CA34902WES,Ultima Twist - Major,Westex,Westex,Carpet,Carpet,"80% Wool, 20% Nylon","1, 3.66, 4, 4.57, 5","Alabaster, Almond, Aloe, Amazon, Angelica, Anthracite, Antique Gold, Aquamarine, Ash, Aston Pink, Aubergine, Autumn Dawn, Azure, Bark, Bayleaf, Biscuit, Black, Bluebird, Bonsai, Bottle Green, Bracken, Brandysnap, Broom, Buff, Burnt Oak, Burnt Orange, Celeriac, Chalk, Chestnut, Chicory, Cinnamon, Claret, Classic Red, Clover, Cobalt, Cocoa, Cookie Mix, Cornsilk, Cream, Croft Green, Dark Slate, Dijon, Dogwood, Dove Grey, Driftwood, Duck Egg, Eau De Nil, Ebony, Eucalyptus, Fennel Blue, Fleece, Fossil, Gentian, Grain, Granite, Gull, Gypsum, Hebe, Hessian, Highland Heather, Honey, Hopsack, Ink, Jasper, Kalahari, Kingfisher, Koi, Laurel, Limestone, Maize, Malachite, Malt, Mercury, Metropolitan, Mistletoe, Mocha, Mortar, Nectar, Nightfall, Nutmeg, Oasis Green, Oatmeal, Ochre, Olive Green, Opal, Pampas, Paper Rose, Parchment, Pavestone, Peacock, Peat, Pink Silk, Porridge, Quartz, Sage, Sand, Scotchmist, Sea Foam, Seaspray, Sepia, Shadow, Sherbet, Silver Fox, Slate Blue, Sorbet, Spearmint, Spice, Springbok, Squirrel, Stone, Thistle, Tofu, Tuscan Harvest, Verglas, Veronica, Walnut, White Mint, Willow, Wisp, Zinc",35.028,54.16666666666667,65.0,Yes,Yes,,Yes
CA56426WES,Ultima Twist - Penultima,Westex,Westex,Carpet,Carpet,"80% Wool, 20% Nylon","1, 3.66, 4, 4.57, 5","Alabaster, Almond, Aloe, Amazon, Angelica, Anthracite, Antique Gold, Aquamarine, Ash, Aston Pink, Aubergine, Autumn Dawn, Azure, Bark, Bayleaf, Biscuit, Black, Bluebird, Bonsai, Bottle Green, Bracken, Brandysnap, Broom, Buff, Burnt Oak, Burnt Orange, Celeriac, Chalk, Chestnut, Chicory, Cinnamon, Claret, Classic Red, Clover, Cobalt, Cocoa, Cookie Mix, Cornsilk, Cream, Croft Green, Dark Slate, Dijon, Dogwood, Dove Grey, Driftwood, Duck Egg, Eau De Nil, Ebony, Eucalyptus, Fennel Blue, Fleece, Fossil, Gentian, Grain, Granite, Gull, Gypsum, Hebe, Hessian, Highland Heather, Honey, Hopsack, Ink, Jasper, Kalahari, Kingfisher, Koi, Laurel, Limestone, Maize, Malachite, Malt, Mercury, Metropolitan, Mistletoe, Mocha, Mortar, Nectar, Nightfall, Nutmeg, Oasis Green, Oatmeal, Ochre, Olive Green, Opal, Pampas, Paper Rose, Parchment, Pavestone, Peacock, Peat, Pink Silk, Porridge, Quartz, Sage, Sand, Scotchmist, Sea Foam, Seaspray, Sepia, Shadow, Sherbet, Silver Fox, Slate Blue, Sorbet, Spearmint, Spice, Springbok, Squirrel, Stone, Thistle, Tofu, Tuscan Harvest, Verglas, Veronica, Walnut, White Mint, Willow, Wisp, Zinc",26.136,40.83333333333333,49.0,Yes,Yes,,Yes
CA88066WES,Ultima Twist - Pinnacle,Westex,Westex,Carpet,Carpet,"80% Wool, 20% Nylon","1, 3.66, 4, 4.57, 5","Alabaster, Almond, Aloe, Amazon, Angelica, Anthracite, Antique Gold, Aquamarine, Ash, Aston Pink, Aubergine, Autumn Dawn, Azure, Bark, Bayleaf, Biscuit, Black, Bluebird, Bonsai, Bottle Green, Bracken, Brandysnap, Broom, Buff, Burnt Oak, Burnt Orange, Celeriac, Chalk, Chestnut, Chicory, Cinnamon, Claret, Classic Red, Clover, Cobalt, Cocoa, Cookie Mix, Cornsilk, Cream, Croft Green, Dark Slate, Dijon, Dogwood, Dove Grey, Driftwood, Duck Egg, Eau De Nil, Ebony, Eucalyptus, Fennel Blue, Fleece, Fossil, Gentian, Grain, Granite, Gull, Gypsum, Hebe, Hessian, Highland Heather, Honey, Hopsack, Ink, Jasper, Kalahari, Kingfisher, Koi, Laurel, Limestone, Maize, Malachite, Malt, Mercury, Metropolitan, Mistletoe, Mocha, Mortar, Nectar, Nightfall, Nutmeg, Oasis Green, Oatmeal, Ochre, Olive Green, Opal, Pampas, Paper Rose, Parchment, Pavestone, Peacock, Peat, Pink Silk, Porridge, Quartz, Sage, Sand, Scotchmist, Sea Foam, Seaspray, Sepia, Shadow, Sherbet, Silver Fox, Slate Blue, Sorbet, Spearmint, Spice, Springbok, Squirrel, Stone, Thistle, Tofu, Tuscan Harvest, Verglas, Veronica, Walnut, White Mint, Willow, Wisp, Zinc",51.354,71.66666666666667,86.0,Yes,Yes,,Yes
CA81557WES,Ultima Twist - Ultima,Westex,Westex,Carpet,Carpet,"80% Wool, 20% Nylon","1, 3.66, 4, 4.57, 5","Alabaster, Almond, Aloe, Amazon, Angelica, Anthracite, Antique Gold, Aquamarine, Ash, Aston Pink, Aubergine, Autumn Dawn, Azure, Bark, Bayleaf, Biscuit, Black, Bluebird, Bonsai, Bottle Green, Bracken, Brandysnap, Broom, Buff, Burnt Oak, Burnt Orange, Celeriac, Chalk, Chestnut, Chicory, Cinnamon, Claret, Classic Red, Clover, Cobalt, Cocoa, Cookie Mix, Cornsilk, Cream, Croft Green, Dark Slate, Dijon, Dogwood, Dove Grey, Driftwood, Duck Egg, Eau De Nil, Ebony, Eucalyptus, Fennel Blue, Fleece, Fossil, Gentian, Grain, Granite, Gull, Gypsum, Hebe, Hessian, Highland Heather, Honey, Hopsack, Ink, Jasper, Kalahari, Kingfisher, Koi, Laurel, Limestone, Maize, Malachite, Malt, Mercury, Metropolitan, Mistletoe, Mocha, Mortar, Nectar, Nightfall, Nutmeg, Oasis Green, Oatmeal, Ochre, Olive Green, Opal, Pampas, Paper Rose, Parchment, Pavestone, Peacock, Peat, Pink Silk, Porridge, Quartz, Sage, Sand, Scotchmist, Sea Foam, Seaspray, Sepia, Shadow, Sherbet, Silver Fox, Slate Blue, Sorbet, Spearmint, Spice, Springbok, Squirrel, Stone, Thistle, Tofu, Tuscan Harvest, Verglas, Veronica, Walnut, White Mint, Willow, Wisp, Zinc",32.166,49.16666666666667,59.0,Yes,Yes,,Yes
CA20202WES,Westend Velvet - Exquisite,Westex,Westex,Carpet,Carpet,"80% Wool, 20% Nylon","1, 3.66, 4, 4.57, 5","Amber, Amethyst, Asparagus, Atlantis, Avocado, Bagel, Barley, Berry, Bisque, Black Pearl, Butternut, Campion, Champagne, Cider, Clay, Cloud, Damson, Delft, Ermine, Espresso, Fern, Flint, Greenfinch, Hazel, Ivory, Jasmine, Jet, Latte, Madeira, Magnolia, Mango, Manor Grey, Maple, Marshmallow, Mascarpone, Mead, Merlot, Moccasin, Moss, Muscat, Mushroom, Nougat, Onyx, Ormolu, Panama, Pebble, Pecan, Petal, Pimento, Pine, Platinum, Poison, Powder Blue, Praline, Pumpkin, Reseda, Rosa Rosa, Rosemary, Ruby, Saddle, Sandstone, Sapphire, Seal, Seashell, Sheepskin, Silver Birch, Spring, Spruce, Steel, Storm, Suede, Tarragon, Terracotta, Toast, Tornado, Truffle, Turmeric, Vanilla, White, Zircon",40.824,60.83333333333333,73.0,Yes,Yes,,Yes
