Part Number,Manufacturer,Description,Range,Colour,Width,Cost per SQM (ex VAT),Sell per SQM (inc VAT),Category,Sub-Category,Notes
CA35648ULS,Ulster,Open Spaces Napier Cape (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA17774ULS,Ulster,Open Spaces Napier Cape (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA70533ULS,Ulster,Open Spaces Napier Cape (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA58676ULS,Ulster,Open Spaces Napier Cape (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA38924ULS,Ulster,Open Spaces Napier Crest (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA43606ULS,Ulster,Open Spaces Napier Crest (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA75593ULS,Ulster,Open Spaces Napier Crest (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA69420ULS,Ulster,Open Spaces Napier Crest (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA19841ULS,Ulster,Open Spaces Napier Crest (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA82386ULS,Ulster,Open Spaces Napier Marl (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA66339ULS,Ulster,Open Spaces Napier Marl (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA55426ULS,Ulster,Open Spaces Napier Marl (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA43313ULS,Ulster,Open Spaces Napier Marl (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA32469ULS,Ulster,Open Spaces Napier Marl (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA62578ULS,Ulster,Open Spaces Napier Mata (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA24987ULS,Ulster,Open Spaces Napier Mata (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA60421ULS,Ulster,Open Spaces Napier Mata (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA78636ULS,Ulster,Open Spaces Napier Mata (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA71073ULS,Ulster,Open Spaces Napier Mata (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA47271ULS,Ulster,Open Spaces Napier Riptide (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA46692ULS,Ulster,Open Spaces Napier Riptide (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA20176ULS,Ulster,Open Spaces Napier Riptide (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA20462ULS,Ulster,Open Spaces Napier Riptide (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA74861ULS,Ulster,Open Spaces Napier Riptide (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA67109ULS,Ulster,Open Spaces Napier Silica (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA28957ULS,Ulster,Open Spaces Napier Silica (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA86014ULS,Ulster,Open Spaces Napier Silica (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA74885ULS,Ulster,Open Spaces Napier Silica (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA13383ULS,Ulster,Open Spaces Napier Silica (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA79235ULS,Ulster,Open Spaces Queenstown Awning (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA18949ULS,Ulster,Open Spaces Queenstown Awning (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA16655ULS,Ulster,Open Spaces Queenstown Awning (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA64680ULS,Ulster,Open Spaces Queenstown Awning (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA47522ULS,Ulster,Open Spaces Queenstown Awning (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA52048ULS,Ulster,Open Spaces Queenstown Baltic (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA60170ULS,Ulster,Open Spaces Queenstown Baltic (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA97105ULS,Ulster,Open Spaces Queenstown Baltic (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA55401ULS,Ulster,Open Spaces Queenstown Baltic (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA80974ULS,Ulster,Open Spaces Queenstown Baltic (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA73129ULS,Ulster,Open Spaces Queenstown Bunting (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA40997ULS,Ulster,Open Spaces Queenstown Bunting (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA21087ULS,Ulster,Open Spaces Queenstown Bunting (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA33567ULS,Ulster,Open Spaces Queenstown Bunting (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA79197ULS,Ulster,Open Spaces Queenstown Bunting (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA76270ULS,Ulster,Open Spaces Queenstown Cadet (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA97638ULS,Ulster,Open Spaces Queenstown Cadet (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA96724ULS,Ulster,Open Spaces Queenstown Cadet (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA36985ULS,Ulster,Open Spaces Queenstown Cadet (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA65087ULS,Ulster,Open Spaces Queenstown Cadet (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA51390ULS,Ulster,Open Spaces Queenstown Crystal Beige (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA91877ULS,Ulster,Open Spaces Queenstown Crystal Beige (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA85629ULS,Ulster,Open Spaces Queenstown Crystal Beige (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA86119ULS,Ulster,Open Spaces Queenstown Crystal Beige (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA25744ULS,Ulster,Open Spaces Queenstown Crystal Beige (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA99985ULS,Ulster,Open Spaces Queenstown Delft (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA55245ULS,Ulster,Open Spaces Queenstown Delft (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA69200ULS,Ulster,Open Spaces Queenstown Delft (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA12312ULS,Ulster,Open Spaces Queenstown Delft (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA81010ULS,Ulster,Open Spaces Queenstown Delft (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA82626ULS,Ulster,Open Spaces Queenstown Furnace Black (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA63226ULS,Ulster,Open Spaces Queenstown Furnace Black (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA88901ULS,Ulster,Open Spaces Queenstown Furnace Black (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA20648ULS,Ulster,Open Spaces Queenstown Furnace Black (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA77860ULS,Ulster,Open Spaces Queenstown Furnace Black (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA18303ULS,Ulster,Open Spaces Queenstown Gull (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA55077ULS,Ulster,Open Spaces Queenstown Gull (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA81450ULS,Ulster,Open Spaces Queenstown Gull (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA58100ULS,Ulster,Open Spaces Queenstown Gull (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA80370ULS,Ulster,Open Spaces Queenstown Gull (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA95984ULS,Ulster,Open Spaces Queenstown Ink (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA43459ULS,Ulster,Open Spaces Queenstown Ink (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA17473ULS,Ulster,Open Spaces Queenstown Ink (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA72896ULS,Ulster,Open Spaces Queenstown Ink (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA31479ULS,Ulster,Open Spaces Queenstown Ink (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA90290ULS,Ulster,Open Spaces Queenstown Jute (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA38048ULS,Ulster,Open Spaces Queenstown Jute (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA19246ULS,Ulster,Open Spaces Queenstown Jute (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA16658ULS,Ulster,Open Spaces Queenstown Jute (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA76812ULS,Ulster,Open Spaces Queenstown Jute (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA79643ULS,Ulster,Open Spaces Queenstown Nova (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA36570ULS,Ulster,Open Spaces Queenstown Nova (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA32256ULS,Ulster,Open Spaces Queenstown Nova (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA54218ULS,Ulster,Open Spaces Queenstown Nova (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA54703ULS,Ulster,Open Spaces Queenstown Nova (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA64568ULS,Ulster,Open Spaces Queenstown Quill (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA59955ULS,Ulster,Open Spaces Queenstown Quill (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA29755ULS,Ulster,Open Spaces Queenstown Quill (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA19984ULS,Ulster,Open Spaces Queenstown Quill (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA34285ULS,Ulster,Open Spaces Queenstown Quill (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA20802ULS,Ulster,Open Spaces Queenstown Swedish Grey (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA97527ULS,Ulster,Open Spaces Queenstown Swedish Grey (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA87964ULS,Ulster,Open Spaces Queenstown Swedish Grey (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA36504ULS,Ulster,Open Spaces Queenstown Swedish Grey (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA71554ULS,Ulster,Open Spaces Queenstown Swedish Grey (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA52384ULS,Ulster,Open Spaces Queenstown Urban (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA32071ULS,Ulster,Open Spaces Queenstown Urban (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA58922ULS,Ulster,Open Spaces Queenstown Urban (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA22717ULS,Ulster,Open Spaces Queenstown Urban (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA54199ULS,Ulster,Open Spaces Queenstown Urban (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA28817ULS,Ulster,Open Spaces Queenstown Whale (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA85489ULS,Ulster,Open Spaces Queenstown Whale (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA56074ULS,Ulster,Open Spaces Queenstown Whale (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA55673ULS,Ulster,Open Spaces Queenstown Whale (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA86701ULS,Ulster,Open Spaces Queenstown Whale (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA78224ULS,Ulster,Open Spaces Raglan Basalt (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA96932ULS,Ulster,Open Spaces Raglan Basalt (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA24008ULS,Ulster,Open Spaces Raglan Basalt (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA60497ULS,Ulster,Open Spaces Raglan Basalt (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA58351ULS,Ulster,Open Spaces Raglan Basalt (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA60651ULS,Ulster,Open Spaces Raglan Burlap (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA85408ULS,Ulster,Open Spaces Raglan Burlap (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA98290ULS,Ulster,Open Spaces Raglan Burlap (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA53245ULS,Ulster,Open Spaces Raglan Burlap (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA71852ULS,Ulster,Open Spaces Raglan Burlap (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA80745ULS,Ulster,Open Spaces Raglan Cape (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA82124ULS,Ulster,Open Spaces Raglan Cape (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA24170ULS,Ulster,Open Spaces Raglan Cape (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA34813ULS,Ulster,Open Spaces Raglan Cape (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA98550ULS,Ulster,Open Spaces Raglan Cape (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA83271ULS,Ulster,Open Spaces Raglan Crest (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA32461ULS,Ulster,Open Spaces Raglan Crest (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA63524ULS,Ulster,Open Spaces Raglan Crest (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA42908ULS,Ulster,Open Spaces Raglan Crest (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA77852ULS,Ulster,Open Spaces Raglan Crest (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA30050ULS,Ulster,Open Spaces Raglan Marl (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA44344ULS,Ulster,Open Spaces Raglan Marl (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA65382ULS,Ulster,Open Spaces Raglan Marl (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA70224ULS,Ulster,Open Spaces Raglan Marl (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA48871ULS,Ulster,Open Spaces Raglan Marl (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA38326ULS,Ulster,Open Spaces Raglan Mata (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA88790ULS,Ulster,Open Spaces Raglan Mata (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA42599ULS,Ulster,Open Spaces Raglan Mata (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA30984ULS,Ulster,Open Spaces Raglan Mata (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA15370ULS,Ulster,Open Spaces Raglan Mata (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA33460ULS,Ulster,Open Spaces Raglan Riptide (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA91163ULS,Ulster,Open Spaces Raglan Riptide (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA60872ULS,Ulster,Open Spaces Raglan Riptide (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA20238ULS,Ulster,Open Spaces Raglan Riptide (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA59322ULS,Ulster,Open Spaces Raglan Riptide (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA78734ULS,Ulster,Open Spaces Raglan Silica (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA20720ULS,Ulster,Open Spaces Raglan Silica (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA48461ULS,Ulster,Open Spaces Raglan Silica (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA33215ULS,Ulster,Open Spaces Raglan Silica (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA30149ULS,Ulster,Open Spaces Raglan Silica (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA37188ULS,Ulster,Open Spaces Wellington Stripe Carbon (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA75878ULS,Ulster,Open Spaces Wellington Stripe Carbon (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA52001ULS,Ulster,Open Spaces Wellington Stripe Carbon (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA85954ULS,Ulster,Open Spaces Wellington Stripe Carbon (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA65331ULS,Ulster,Open Spaces Wellington Stripe Carbon (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA74126ULS,Ulster,Open Spaces Wellington Stripe Linnet (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA63927ULS,Ulster,Open Spaces Wellington Stripe Linnet (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA82828ULS,Ulster,Open Spaces Wellington Stripe Linnet (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA71837ULS,Ulster,Open Spaces Wellington Stripe Linnet (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA84646ULS,Ulster,Open Spaces Wellington Stripe Linnet (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA50106ULS,Ulster,Open Spaces Wellington Stripe Quay (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA23763ULS,Ulster,Open Spaces Wellington Stripe Quay (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA56175ULS,Ulster,Open Spaces Wellington Stripe Quay (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA96503ULS,Ulster,Open Spaces Wellington Stripe Quay (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA11980ULS,Ulster,Open Spaces Wellington Stripe Quay (5 M),,,5.0,28.5,55.0,Carpet,Wool,
CA75847ULS,Ulster,Open Spaces Wellington Stripe Reed (1 M),,,1.0,28.5,55.0,Carpet,Wool,
CA23517ULS,Ulster,Open Spaces Wellington Stripe Reed (2 M),,,2.0,28.5,55.0,Carpet,Wool,
CA28115ULS,Ulster,Open Spaces Wellington Stripe Reed (3 M),,,3.0,28.5,55.0,Carpet,Wool,
CA40048ULS,Ulster,Open Spaces Wellington Stripe Reed (4 M),,,4.0,28.5,55.0,Carpet,Wool,
CA18177ULS,Ulster,Open Spaces Wellington Stripe Reed (5 M),,,5.0,28.5,55.0,Carpet,Wool,
