Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Elvet Loop Walnut Cream (4 M),CA94023HUG-EF87D,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Walnut Cream 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Walnut Cream (5 M),CA94023HUG-9A9A9,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Walnut Cream  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Almond Mink (4 M),CA40451HUG-B1B36,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics Almond Mink 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Almond Mink (5 M),CA40451HUG-9451A,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics Almond Mink  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Ancient Sandstone (4 M),CA40451HUG-D8B7A,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Ancient Sandstone 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Ancient Sandstone (5 M),CA40451HUG-45E08,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Ancient Sandstone  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Cannon Grey (4 M),CA40451HUG-99787,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Cannon Grey 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Cannon Grey (5 M),CA40451HUG-9A2AB,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Cannon Grey  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Dappled Grey (4 M),CA40451HUG-6A34D,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Dappled Grey 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Dappled Grey (5 M),CA40451HUG-AA8EC,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Dappled Grey  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Delicate Blue (4 M),CA40451HUG-09591,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Delicate Blue 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Delicate Blue (5 M),CA40451HUG-4C353,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Delicate Blue  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Flax (4 M),CA40451HUG-5E3BE,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Flax 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Flax (5 M),CA40451HUG-0D617,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Flax  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics French Grey (4 M),CA40451HUG-F54B2,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  French Grey 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics French Grey (5 M),CA40451HUG-32F12,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  French Grey  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Frosted Mink (4 M),CA40451HUG-204DD,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Frosted Mink 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Frosted Mink (5 M),CA40451HUG-3907F,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Frosted Mink  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Grey Marl (4 M),CA40451HUG-E0659,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Grey Marl 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Grey Marl (5 M),CA40451HUG-50930,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Grey Marl  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Gunmetal (4 M),CA40451HUG-CC153,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Gunmetal 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Gunmetal (5 M),CA40451HUG-A13CB,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Gunmetal  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Metallic Grey (4 M),CA40451HUG-B9029,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Metallic Grey 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Metallic Grey (5 M),CA40451HUG-C9507,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Metallic Grey  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Oyster Grey (4 M),CA40451HUG-1F31E,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Oyster Grey 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Oyster Grey (5 M),CA40451HUG-CC3BD,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Oyster Grey  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Pewter (4 M),CA40451HUG-91CA0,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Pewter 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Pewter (5 M),CA40451HUG-D0639,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Pewter  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Scotch Mist (4 M),CA40451HUG-D59BB,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Scotch Mist 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Scotch Mist (5 M),CA40451HUG-630A4,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Scotch Mist  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Silver Blonde (4 M),CA40451HUG-B3C12,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Silver Blonde 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Silver Blonde (5 M),CA40451HUG-438C0,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Silver Blonde  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Stone Grey (4 M),CA40451HUG-3D47D,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Stone Grey 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Stone Grey (5 M),CA40451HUG-C12A5,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Stone Grey  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Tea Green (4 M),CA40451HUG-FA378,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Tea Green 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Tea Green (5 M),CA40451HUG-E90EE,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Tea Green  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics White Pepper (4 M),CA40451HUG-80D16,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  White Pepper 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics White Pepper (5 M),CA40451HUG-61810,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  White Pepper  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Wild Rice (4 M),CA40451HUG-712AA,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Wild Rice 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Wild Rice (5 M),CA40451HUG-5DC85,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Wild Rice  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Winter Grey (4 M),CA40451HUG-7617C,Hugh Mackay,36.56,36.56,80.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Winter Grey 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Classics Winter Grey (5 M),CA40451HUG-60B70,Hugh Mackay,45.7,45.7,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Classics  Winter Grey  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Almond Mink (4 M),CA55786HUG-B1B36,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe Almond Mink 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Almond Mink (5 M),CA55786HUG-9451A,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe Almond Mink  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Ancient Sandstone (4 M),CA55786HUG-D8B7A,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Ancient Sandstone 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Ancient Sandstone (5 M),CA55786HUG-45E08,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Ancient Sandstone  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Cannon Grey (4 M),CA55786HUG-99787,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Cannon Grey 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Cannon Grey (5 M),CA55786HUG-9A2AB,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Cannon Grey  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Dappled Grey (4 M),CA55786HUG-6A34D,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Dappled Grey 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Dappled Grey (5 M),CA55786HUG-AA8EC,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Dappled Grey  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Delicate Blue (4 M),CA55786HUG-09591,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Delicate Blue 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Delicate Blue (5 M),CA55786HUG-4C353,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Delicate Blue  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Flax (4 M),CA55786HUG-5E3BE,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Flax 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Flax (5 M),CA55786HUG-0D617,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Flax  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe French Grey (4 M),CA55786HUG-F54B2,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  French Grey 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe French Grey (5 M),CA55786HUG-32F12,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  French Grey  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Frosted Mink (4 M),CA55786HUG-204DD,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Frosted Mink 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Frosted Mink (5 M),CA55786HUG-3907F,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Frosted Mink  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Grey Marl (4 M),CA55786HUG-E0659,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Grey Marl 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Grey Marl (5 M),CA55786HUG-50930,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Grey Marl  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Gunmetal (4 M),CA55786HUG-CC153,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Gunmetal 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Gunmetal (5 M),CA55786HUG-A13CB,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Gunmetal  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Metallic Grey (4 M),CA55786HUG-B9029,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Metallic Grey 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Metallic Grey (5 M),CA55786HUG-C9507,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Metallic Grey  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Oyster Grey (4 M),CA55786HUG-1F31E,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Oyster Grey 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Oyster Grey (5 M),CA55786HUG-CC3BD,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Oyster Grey  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Pewter (4 M),CA55786HUG-91CA0,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Pewter 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Pewter (5 M),CA55786HUG-D0639,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Pewter  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Scotch Mist (4 M),CA55786HUG-D59BB,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Scotch Mist 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Scotch Mist (5 M),CA55786HUG-630A4,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Scotch Mist  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Silver Blonde (4 M),CA55786HUG-B3C12,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Silver Blonde 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Silver Blonde (5 M),CA55786HUG-438C0,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Silver Blonde  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Stone Grey (4 M),CA55786HUG-3D47D,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Stone Grey 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Stone Grey (5 M),CA55786HUG-C12A5,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Stone Grey  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Tea Green (4 M),CA55786HUG-FA378,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Tea Green 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Tea Green (5 M),CA55786HUG-E90EE,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Tea Green  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe White Pepper (4 M),CA55786HUG-80D16,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  White Pepper 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe White Pepper (5 M),CA55786HUG-61810,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  White Pepper  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Wild Rice (4 M),CA55786HUG-712AA,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Wild Rice 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Wild Rice (5 M),CA55786HUG-5DC85,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Wild Rice  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Winter Grey (4 M),CA55786HUG-7617C,Hugh Mackay,43.0,43.0,90.0,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Winter Grey 4,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Deluxe Winter Grey (5 M),CA55786HUG-60B70,Hugh Mackay,53.75,53.75,112.5,Carpet,Carpet,Hugh Mackay Knightsbridge Deluxe  Winter Grey  5,Price per SQM: £27.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Almond Mink (4 M),CA72916HUG-B1B36,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme Almond Mink 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Almond Mink (5 M),CA72916HUG-9451A,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme Almond Mink  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Ancient Sandstone (4 M),CA72916HUG-D8B7A,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Ancient Sandstone 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Ancient Sandstone (5 M),CA72916HUG-45E08,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Ancient Sandstone  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Cannon Grey (4 M),CA72916HUG-99787,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Cannon Grey 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Cannon Grey (5 M),CA72916HUG-9A2AB,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Cannon Grey  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Dappled Grey (4 M),CA72916HUG-6A34D,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Dappled Grey 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Dappled Grey (5 M),CA72916HUG-AA8EC,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Dappled Grey  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Delicate Blue (4 M),CA72916HUG-09591,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Delicate Blue 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Delicate Blue (5 M),CA72916HUG-4C353,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Delicate Blue  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Flax (4 M),CA72916HUG-5E3BE,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Flax 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Flax (5 M),CA72916HUG-0D617,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Flax  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
